village,vlcode,block,district,latitude,longitude,annual_rainfall_mm,mean_daily_rainfall_mm,max_daily_rainfall_mm,rainy_days,heavy_rain_days,very_heavy_rain_days,extremely_heavy_rain_days,max_3day_rainfall_mm,max_7day_rainfall_mm,max_30day_rainfall_mm,rainfall_hazard_score,rainfall_hazard_category,rainfall_data_source,rainfall_resolution
Domanda Barha,395601,Rajkanika,Kendrapara,20.76667389354219,86.63095613972162,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sikdarpur,395597,Rajkanika,Kendrapara,20.773863914249816,86.58797470702595,1469.789253756404,4.015817633214218,127.28812408447266,87.0,2.0,2.0,0.0,277.1079444885254,291.6920680999756,364.30583053827286,0.6415983790260553,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nuadia,395745,Rajkanika,Kendrapara,20.68024851046834,86.71712171280785,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Balabhadraprasad,395917,Rajnagar,Kendrapara,20.635339537488427,86.71634781721033,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Parimakundapur,395713,Rajkanika,Kendrapara,20.700823521670582,86.64943749009478,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Tentulikoli,395726,Rajkanika,Kendrapara,20.692115409304833,86.75074824518077,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Manikhandi,395919,Rajnagar,Kendrapara,20.62215423795118,86.71403192555411,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Deulasahi,395655,Rajkanika,Kendrapara,20.71991203804894,86.6503861276254,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Belpal,395925,Rajnagar,Kendrapara,20.635021135213318,86.68034760038204,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badaraja,395722,Rajkanika,Kendrapara,20.700893735169522,86.72701245865247,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Barunadia,395706,Rajkanika,Kendrapara,20.71077589597122,86.67425635095364,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bartani,395676,Rajkanika,Kendrapara,20.719837188501888,86.74297772886662,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Keshanagar,395704,Rajkanika,Kendrapara,20.70428654910596,86.6868204926688,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Balikana,395924,Rajnagar,Kendrapara,20.616848499203105,86.6926754599178,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nahulia,395698,Rajkanika,Kendrapara,20.717660616899558,86.7235638180909,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Keradagarh,395914,Rajnagar,Kendrapara,20.631043718288545,86.72242788633841,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bandhapatana,395927,Rajnagar,Kendrapara,20.621254953154754,86.6891950416476,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Koranda,395721,Rajkanika,Kendrapara,20.702335705154436,86.71948095872557,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pandurkoli,395747,Rajkanika,Kendrapara,20.67279598611782,86.74859283572624,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Meghapur,395725,Rajkanika,Kendrapara,20.701181084817726,86.73669038189281,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Patarapur,395758,Rajkanika,Kendrapara,20.632605264709195,86.75422253510008,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chhadesh,395657,Rajkanika,Kendrapara,20.724499582691074,86.66830428356965,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baruna,395708,Rajkanika,Kendrapara,20.708057305411685,86.65687920526246,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sisua,395695,Rajkanika,Kendrapara,20.708276896935416,86.75265359194917,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Banidihapatna,395707,Rajkanika,Kendrapara,20.708639112901523,86.66632400459477,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chalunia,395697,Rajkanika,Kendrapara,20.71393318472267,86.73149003910049,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jaganathpursasan,395922,Rajnagar,Kendrapara,20.618103905340472,86.70404049020021,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ostia,395928,Rajnagar,Kendrapara,20.622764290203996,86.68491307306812,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nagada,395929,Rajnagar,Kendrapara,20.62368614104772,86.6776673228305,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bhagabanpur,395923,Rajnagar,Kendrapara,20.621890036264357,86.70727761351871,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Maneidiha,395702,Rajkanika,Kendrapara,20.718056917592737,86.69802527314675,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Chandanpur,395915,Rajnagar,Kendrapara,20.64594478481984,86.72938494361502,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nethuria,395858,Rajnagar,Kendrapara,20.634948559902412,86.78984251523917,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Rajpur,395916,Rajnagar,Kendrapara,20.647334766404104,86.71978390041048,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sanolara,395921,Rajnagar,Kendrapara,20.61031879183752,86.70422236584699,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Madhupur,395918,Rajnagar,Kendrapara,20.6291874554371,86.71107410840335,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Naladia,395930,Rajnagar,Kendrapara,20.6319741147485,86.66915172363568,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jayakunda,395759,Rajkanika,Kendrapara,20.644930947467614,86.74856330715379,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Achhutapur,395661,Rajkanika,Kendrapara,20.71871774218147,86.68190878351537,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Makundapur,395662,Rajkanika,Kendrapara,20.719983388050622,86.69016780378946,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pandiapali,395675,Rajkanika,Kendrapara,20.72274279499876,86.7303518599791,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Singidi,395748,Rajkanika,Kendrapara,20.665840801627773,86.75145265759699,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gangadharprasaddia,395746,Rajkanika,Kendrapara,20.67753697769686,86.72910192220604,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bansaria,395718,Rajkanika,Kendrapara,20.705282130796917,86.71146603502997,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Khandeita,395743,Rajkanika,Kendrapara,20.67874905115623,86.75105187195979,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mahadeiadia,395744,Rajkanika,Kendrapara,20.68138552872729,86.73713882054184,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Kothasahi,395701,Rajkanika,Kendrapara,20.720443735997165,86.71225828689259,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Gobanga,395719,Rajkanika,Kendrapara,20.68735434574155,86.70553846292067,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Ayatan,395723,Rajkanika,Kendrapara,20.689134815414704,86.7285950733139,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Rautabartani,395724,Rajkanika,Kendrapara,20.68949843325885,86.73832678548965,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dalikaenda,395717,Rajkanika,Kendrapara,20.691426493891136,86.69473302386939,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Siko,395720,Rajkanika,Kendrapara,20.692306803473166,86.71769787166497,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Badajoramuhan,395714,Rajkanika,Kendrapara,20.700273279974212,86.68213971627779,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Jharkata,395715,Rajkanika,Kendrapara,20.700432739216318,86.69192626906755,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Mangalapur,395716,Rajkanika,Kendrapara,20.702158010823332,86.69727604164207,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Nandimahara,395699,Rajkanika,Kendrapara,20.71050820469492,86.72609860944192,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Dasabhagaria,395703,Rajkanika,Kendrapara,20.707536143053236,86.70323402292769,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Joral,395696,Rajkanika,Kendrapara,20.706438622520636,86.74059994685902,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Giria,395700,Rajkanika,Kendrapara,20.711025372942153,86.71543659601443,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Baradia,395920,Rajnagar,Kendrapara,20.613799150136977,86.71665874137419,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Matia,395910,Rajnagar,Kendrapara,20.613668079859302,86.72736965675793,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Pancheswar,395913,Rajnagar,Kendrapara,20.626801120432575,86.72820085311136,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Belpaldia,395926,Rajnagar,Kendrapara,20.636161090917327,86.69248717865993,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Sangrampur,395728,Rajkanika,Kendrapara,20.694705026383453,86.7652186270414,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Anantapur,395683,Rajkanika,Kendrapara,20.720370680459872,86.78797345399158,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Bektakolha,395887,Rajnagar,Kendrapara,20.619882875039387,86.8367724656672,1416.3522049933672,3.8698147677414405,100.4802474975586,94.0,2.0,0.0,0.0,219.51153945922852,234.21389782428741,303.70591466128826,0.5378752947467564,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
Khunta,395732,Rajkanika,Kendrapara,20.698232881953018,86.79424378158295,1439.8138199448586,3.933917540832947,122.3011703491211,89.0,2.0,1.0,0.0,254.9297924041748,270.06409645080566,334.2525098323822,0.6098682748579979,HIGH,IMD 0.25 degree gridded daily rainfall 2024,0.25 x 0.25 degree
